	name	platform	year_of_release	genre	na_sales	eu_sales	jp_sales	other_sales	critic_score	user_score	rating_esrb	sum_sales
8472	Hamster Heroes	Wii	2008.0	Puzzle	0.16	0.0	0.0	0.0			ND	0.16
8473	Hot Wheels Velocity X	GBA	2002.0	Racing	0.12	0.04	0.0	0.0			ND	0.16
8474	Driver: San Francisco	Wii	2011.0	Racing	0.06	0.09	0.0	0.02	64.0	6.2	T	0.16999999999999998
8475	Alien Resurrection	PS	2000.0	Shooter	0.09	0.06	0.0	0.01	61.0	7.5	M	0.16
8476	World Tour Soccer 2005	PS2	2004.0	Sports	0.08	0.06	0.0	0.02	68.0	9.0	E	0.16
8477	Disney Friends	DS	2007.0	Simulation	0.12	0.03	0.0	0.01		7.3	E	0.16
8478	ESPN College Hoops	PS2	2003.0	Sports	0.08	0.06	0.0	0.02	83.0	8.5	E	0.16
8479	Dengeki Bunko Fighting Climax	PS3	2014.0	Fighting	0.05	0.0	0.09	0.01	66.0	8.2	T	0.15000000000000002
8480	F1 Championship Season 2000	PS2	2000.0	Racing	0.06	0.05	0.03	0.02	71.0		E	0.16
8481	Leisure Suit Larry: Box Office Bust	X360	2009.0	Adventure	0.14	0.01	0.0	0.01	25.0	2.5	M	0.16000000000000003
8482	Pen 1 Grand Prix: Penguin no Mondai Special	DS	2009.0	Fighting	0.0	0.0	0.16	0.0			ND	0.16
8483	Robotech: Battlecry	GC	2002.0	Shooter	0.13	0.03	0.0	0.0	74.0	8.4	T	0.16
8484	Zapper: One Wicked Cricket!	PS2	2002.0	Platform	0.08	0.06	0.0	0.02			ND	0.16
8485	Bomberman Land	PS	2000.0	Misc	0.0	0.0	0.15	0.01			ND	0.16
8486	Clash of the Titans	X360	2010.0	Action	0.08	0.06	0.0	0.02	42.0	4.1	T	0.16
8487	Pro Evolution Soccer 2014	PSP	2013.0	Action	0.0	0.02	0.14	0.0			E	0.16
8488	Paws & Claws: Pet Resort	GBA	2006.0	Simulation	0.12	0.04	0.0	0.0			ND	0.16
8489	Kya: Dark Lineage	PS2	2003.0	Adventure	0.08	0.06	0.0	0.02	69.0	8.9	T	0.16
8490	Mirror's Edge Catalyst	XOne	2016.0	Platform	0.09	0.06	0.0	0.01	72.0	4.4	T	0.16
8491	Curious George	GBA	2006.0	Action	0.12	0.04	0.0	0.0	65.0		E	0.16
8492	Stronghold 3	PC	2011.0	Strategy	0.06	0.1	0.0	0.0	47.0	3.0	T	0.16
8493	Lethal Skies II	PS2	2003.0	Simulation	0.08	0.06	0.0	0.02	73.0		T	0.16
8494	F1 2011	3DS	2011.0	Racing	0.07	0.08	0.0	0.02	59.0	6.8	E	0.17
8495	Kamaitachi no Yoru × 3	PS2	2006.0	Adventure	0.0	0.0	0.16	0.0			ND	0.16
8496	Guilty Gear Judgment	PSP	2006.0	Fighting	0.13	0.0	0.02	0.01	77.0	6.6	T	0.16
8497	Tom and Jerry: Infurnal Escape	GBA	2003.0	Action	0.12	0.04	0.0	0.0			ND	0.16
8498	NCAA Football 09 All-Play	Wii	2008.0	Sports	0.15	0.0	0.0	0.01	49.0	5.8	E	0.16
8499	Splatterhouse	PS3		Action	0.13	0.02	0.0	0.02	59.0	7.7	M	0.16999999999999998
8500	The Legend of Heroes VII: The Trail of Zero	PSP	2010.0	Role-Playing	0.0	0.0	0.16	0.0			ND	0.16
8501	Doctor Lautrec and the Forgotten Knights	3DS	2011.0	Adventure	0.07	0.05	0.03	0.01	53.0	6.1	E10+	0.16000000000000003
8502	King's Field	PS	1995.0	Role-Playing	0.09	0.06	0.0	0.01			ND	0.16
8503	Let's Ride: Sunshine Stables	GBA	2005.0	Sports	0.12	0.04	0.0	0.0			ND	0.16
8504	World Stadium 4	PS	2000.0	Sports	0.0	0.0	0.15	0.01			ND	0.16
8505	Disney's American Dragon Jake Long: Attack of the Dark Dragon	DS	2006.0	Action	0.15	0.0	0.0	0.01			E	0.16
8506	Midway Arcade Treasures 2	GC	2004.0	Misc	0.13	0.03	0.0	0.0	74.0		M	0.16
8507	Hot Wheels World Race	GC	2003.0	Racing	0.13	0.03	0.0	0.0	59.0	7.0	E	0.16
8508	San Goku Shi Taisen DS	DS	2007.0	Strategy	0.0	0.0	0.16	0.0			ND	0.16
8509	Monster Jam	Wii	2007.0	Racing	0.15	0.0	0.0	0.01		7.8	E	0.16
8510	Kawa no Nushi Tsuri	PS	1998.0	Sports	0.0	0.0	0.15	0.01			ND	0.16
8511	Castlevania Judgment	Wii	2008.0	Fighting	0.12	0.02	0.01	0.01	49.0	5.9	T	0.16
8512	Magic: The Gathering - Battlegrounds	XB	2003.0	Strategy	0.12	0.03	0.0	0.01			ND	0.16
8513	N2O: Nitrous Oxide	PS	1998.0	Racing	0.09	0.06	0.0	0.01			ND	0.16
8514	Dancing With The Stars	PS2	2007.0	Misc	0.08	0.06	0.0	0.02			E10+	0.16
8515	Apache: Air Assault	X360	2010.0	Simulation	0.12	0.03	0.0	0.01	70.0	6.4	T	0.16
8516	Aliens: Infestation	DS	2011.0	Action	0.09	0.05	0.0	0.02	76.0	8.2	T	0.16
8517	Return to PopoloCrois: A Story of Seasons Fairytale	3DS	2015.0	Simulation	0.05	0.0	0.1	0.01	72.0	6.8	E10+	0.16000000000000003
8518	Angry Birds Trilogy	PS3	2012.0	Action	0.12	0.02	0.0	0.03	66.0	3.7	E	0.16999999999999998
8519	Otogirisou	SNES	1992.0	Adventure	0.0	0.0	0.16	0.0			ND	0.16
8520	SD Gundam G Generation 3D	3DS	2011.0	Role-Playing	0.0	0.0	0.16	0.0			ND	0.16
8521	Crash Tag Team Racing	GC	2005.0	Racing	0.12	0.03	0.0	0.0	66.0	7.3	E10+	0.15
8522	El Shaddai: Ascension of the Metatron	X360	2011.0	Action	0.07	0.05	0.03	0.01	75.0	7.0	T	0.16000000000000003
8523	NPPL: Championship Paintball 2009	PS3	2008.0	Shooter	0.15	0.0	0.0	0.01	45.0	7.4	E10+	0.16
8524	True Swing Golf	DS	2005.0	Sports	0.11	0.0	0.04	0.01	66.0	7.7	E	0.16
8525	TimeSplitters: Future Perfect	XB	2005.0	Shooter	0.12	0.03	0.0	0.01	83.0	8.9	M	0.16
8526	Hannah Montana: Rock Out the Show	PSP	2009.0	Misc	0.13	0.01	0.0	0.02			ND	0.16
8527	Zoo Hospital	Wii	2008.0	Simulation	0.14	0.01	0.0	0.01	61.0		E	0.16000000000000003
8528	Family Feud Decades	Wii	2010.0	Misc	0.15	0.0	0.0	0.01			E10+	0.16
8529	Midway Arcade Treasures 3	PS2	2005.0	Misc	0.08	0.06	0.0	0.02	67.0		E	0.16
8530	Goosebumps HorrorLand	Wii	2008.0	Adventure	0.15	0.0	0.0	0.01	37.0	3.5	E10+	0.16
8531	Dr. Muto	PS2	2002.0	Platform	0.08	0.06	0.0	0.02			ND	0.16
8532	Thrillville: Off the Rails	X360	2007.0	Strategy	0.13	0.02	0.0	0.01	73.0	2.8	E10+	0.16
8533	DS Rakubiki Jiten	DS	2005.0	Misc	0.0	0.0	0.16	0.0			ND	0.16
8534	SeaWorld Adventure Parks: Shamu's Deep Sea Adventure	PS2	2005.0	Adventure	0.08	0.06	0.0	0.02			ND	0.16
8535	Fatal Frame II: Crimson Butterfly	PS2	2003.0	Action	0.08	0.06	0.0	0.02	81.0	9.2	M	0.16
8536	Murdered: Soul Suspect	XOne	2014.0	Action	0.08	0.07	0.0	0.01	51.0	7.0	M	0.16000000000000003
8537	Shadow Man: 2econd Coming	PS2	2002.0	Adventure	0.08	0.06	0.0	0.02	68.0	7.6	M	0.16
8538	Yu-Gi-Oh! 5D's Tag Force 6	PSP	2011.0	Strategy	0.0	0.0	0.16	0.0			ND	0.16
8539	Dynasty Warriors 4	XB	2003.0	Action	0.12	0.03	0.0	0.01	75.0	8.8	T	0.16
8540	Warriors Orochi 3	X360	2011.0	Action	0.09	0.03	0.03	0.01	71.0	8.1	T	0.16
8541	Wakeboarding Unleashed Featuring Shaun Murray	PS2	2003.0	Sports	0.08	0.06	0.0	0.02	83.0	9.0	E	0.16
8542	The Incredibles: Rise of the Underminer	GC	2005.0	Action	0.12	0.03	0.0	0.0	67.0	6.6	E10+	0.15
8543	Beowulf: The Game	PS3	2007.0	Action	0.14	0.01	0.0	0.01	51.0	5.2	M	0.16000000000000003
8544	Dewy's Adventure	Wii	2007.0	Platform	0.14	0.0	0.01	0.01	67.0	6.3	E	0.16000000000000003
8545	Jikkyou Powerful Pro Yakyuu 3 '97 Haru	SNES	1997.0	Sports	0.0	0.0	0.16	0.0			ND	0.16
8546	Alone in the Dark: The New Nightmare	PS		Adventure	0.09	0.06	0.0	0.01	77.0	8.1	M	0.16
8547	The BIGS	PS3	2007.0	Sports	0.15	0.0	0.0	0.01	77.0	7.2	E	0.16
8548	Fracture	PS3	2008.0	Shooter	0.11	0.04	0.0	0.02	62.0	5.8	T	0.16999999999999998
8549	Flushed Away	GC	2006.0	Platform	0.12	0.03	0.0	0.0	47.0		E	0.15
8550	NBA Live 08	Wii	2007.0	Sports	0.14	0.0	0.0	0.01	52.0	7.1	E	0.15000000000000002
8551	Summon Night EX-Thesis: Yoake no Tsubasa	PS2	2005.0	Role-Playing	0.0	0.0	0.16	0.0			ND	0.16
8552	Hyperdimension Neptunia Victory	PS3	2012.0	Role-Playing	0.05	0.03	0.06	0.02	55.0	7.8	T	0.16
8553	Pro Yaky? Spirits 3	PS2	2006.0	Sports	0.0	0.0	0.16	0.0			ND	0.16
8554	Silent Scope 3	PS2	2002.0	Shooter	0.08	0.06	0.0	0.02	61.0		M	0.16
8555	NASCAR Heat 2002	GBA	2002.0	Racing	0.12	0.04	0.0	0.0	52.0		E	0.16
8556	Marble Saga: Kororinpa	Wii	2009.0	Puzzle	0.09	0.05	0.0	0.01	74.0	7.3	E	0.15000000000000002
8557	Namco Classic Fighter Collection	PS2	2008.0	Fighting	0.08	0.06	0.0	0.02			T	0.16
8558	International Superstar Soccer Deluxe	SNES	1995.0	Sports	0.0	0.0	0.16	0.0			ND	0.16
8559	Family Game Night 4: The Game Show	Wii	2011.0	Misc	0.12	0.03	0.0	0.01			E	0.16
8560	Intellivision Lives!	PS2	2003.0	Misc	0.08	0.06	0.0	0.02			ND	0.16
8561	Robots	GC	2005.0	Action	0.12	0.03	0.0	0.0	56.0		E	0.15
8562	WRC 2: FIA World Rally Championship	PS3	2011.0	Racing	0.0	0.12	0.0	0.04			ND	0.16
8563	The King of Fighters XII	PS3	2009.0	Fighting	0.11	0.01	0.03	0.01	57.0	5.3	T	0.16
8564	Tak: Mojo Mistake	DS	2008.0	Action	0.15	0.0	0.0	0.01			E	0.16
8565	Lego Star Wars: The Force Awakens	PS3	2016.0	Action	0.04	0.1	0.0	0.03			E10+	0.17
8566	Dungeon Siege: Throne of Agony	PSP	2006.0	Role-Playing	0.13	0.02	0.0	0.02	74.0	8.1	T	0.16999999999999998
8567	Rio	DS	2011.0	Misc	0.12	0.03	0.0	0.01	59.0		E	0.16
8568	SimEarth: The Living Planet	SNES	1991.0	Simulation	0.0	0.0	0.16	0.0			ND	0.16
8569	Finding Nemo: Escape to the Big Blue	DS	2006.0	Action	0.12	0.03	0.0	0.01	66.0		E	0.16
8570	Sengoku Basara: Chronicle Heroes	PSP	2011.0	Action	0.0	0.0	0.16	0.0			ND	0.16
8571	Grease Dance	X360	2011.0	Misc	0.11	0.03	0.0	0.01			T	0.15000000000000002
8572	Culdcept SAGA	X360	2006.0	Role-Playing	0.12	0.0	0.03	0.01	75.0	8.7	T	0.16
8573	The Wild Thornberrys: Chimp Chase	GBA	2001.0	Action	0.11	0.04	0.0	0.0			E	0.15
8574	Power Stakes	PS	1997.0	Sports	0.0	0.0	0.15	0.01			ND	0.16
8575	World Series of Poker: Tournament of Champions 2007 Edition	X360	2006.0	Misc	0.15	0.0	0.0	0.01			ND	0.16
8576	Tom and Jerry in Fists of Furry	N64	2000.0	Fighting	0.13	0.03	0.0	0.0			ND	0.16
8577	Hydro Thunder	N64	2000.0	Racing	0.13	0.03	0.0	0.0			ND	0.16
8578	Destruction Derby 64	N64	1999.0	Racing	0.13	0.03	0.0	0.0			ND	0.16
8579	Space Invaders	N64	1999.0	Shooter	0.13	0.03	0.0	0.0			ND	0.16
8580	Starcraft 64	N64	2000.0	Strategy	0.13	0.03	0.0	0.0			ND	0.16
8581	Buck Bumble	N64	1998.0	Action	0.13	0.03	0.0	0.0			ND	0.16
8582	California Speed	N64	1999.0	Misc	0.13	0.03	0.0	0.0			ND	0.16
8583	Wonder Project J2: Koruro no Mori no Josette	N64	1996.0	Simulation	0.0	0.0	0.12	0.04			ND	0.16
8584	Asteroids Hyper 64	N64	1999.0	Shooter	0.13	0.03	0.0	0.0			ND	0.16
8585	The Powerpuff Girls: Chemical X-Traction	N64	2001.0	Action	0.13	0.03	0.0	0.0			ND	0.16
8586	Fighters Destiny	N64	1998.0	Fighting	0.13	0.03	0.0	0.0			ND	0.16
8587	Jikkyou Powerful Pro Yakyuu Basic-han 2001	N64	2001.0	Sports	0.0	0.0	0.12	0.04			ND	0.16
8588	The Crew	PC	2014.0	Racing	0.0	0.15	0.0	0.01	71.0	6.4	T	0.16
8589	Ready 2 Rumble Revolution	Wii	2009.0	Sports	0.15	0.0	0.0	0.01	37.0		T	0.16
8590	Create	PS3	2010.0	Action	0.11	0.03	0.0	0.02	61.0	5.2	E	0.16
8591	Minna no DS Seminar: Kanpeki Kanji Ryoku	DS	2006.0	Misc	0.0	0.0	0.16	0.0			ND	0.16
8592	Macross Ace Frontier	PSP	2008.0	Simulation	0.0	0.0	0.16	0.0			ND	0.16
8593	Black & Bruised	PS2	2003.0	Fighting	0.08	0.06	0.0	0.02			ND	0.16
8594	Eragon	DS	2006.0	Action	0.13	0.02	0.0	0.01	63.0	7.6	T	0.16
8595	TimeShift	PS3	2007.0	Shooter	0.14	0.0	0.0	0.01	70.0	6.3	M	0.15000000000000002
8596	.hack//G.U. Vol.2//Reminisce (jp sales)	PS2	2006.0	Role-Playing	0.0	0.0	0.16	0.0			ND	0.16
8597	Rapala Pro Fishing	XB	2004.0	Sports	0.12	0.03	0.0	0.01	59.0		E	0.16
8598	Spyro: Shadow Legacy	DS	2005.0	Action	0.14	0.01	0.0	0.01	50.0	5.7	E	0.16000000000000003
8599	Just Dance: Disney Party	X360	2012.0	Misc	0.13	0.02	0.0	0.02			E	0.16999999999999998
8600	The Sims 3: Seasons	PC	2012.0	Simulation	0.0	0.13	0.0	0.02	73.0	7.5	T	0.15
8601	Our House	DS	2009.0	Strategy	0.15	0.0	0.0	0.01			E	0.16
8602	Bakugan Battle Brawlers: Defenders of the Core	Wii	2010.0	Action	0.14	0.0	0.0	0.01			E10+	0.15000000000000002
8603	Guilty Gear Xrd: Sign	PS4	2014.0	Fighting	0.1	0.0	0.04	0.02			ND	0.16
8604	Sid Meier's Pirates!	Wii	2010.0	Strategy	0.13	0.02	0.0	0.01			ND	0.16
8605	Scarface: Money. Power. Respect.	PSP	2006.0	Strategy	0.15	0.0	0.0	0.01	58.0	3.1	M	0.16
8606	Angry Birds Star Wars	XOne	2013.0	Strategy	0.11	0.04	0.0	0.02	53.0	6.9	E	0.16999999999999998
8607	Ghost in the Shell: Stand Alone Complex	PS2	2004.0	Adventure	0.08	0.06	0.0	0.02			ND	0.16
8608	Blitz: The League	X360	2006.0	Sports	0.15	0.0	0.0	0.01	69.0	6.5	M	0.16
8609	Battle Soccer: Field no Hasha	SNES	1992.0	Sports	0.0	0.0	0.16	0.0			ND	0.16
8610	Yakuza Kiwami	PS4	2016.0	Adventure	0.0	0.0	0.16	0.0			ND	0.16
8611	NBA 2K12	PC	2011.0	Sports	0.09	0.05	0.0	0.02	86.0	7.1	E	0.16
8612	Take A Break's: Puzzle Master	DS	2009.0	Puzzle	0.0	0.15	0.0	0.01			ND	0.16
8613	Ener-G: Dance Squad	DS	2008.0	Sports	0.15	0.0	0.0	0.01			E	0.16
8614	Rudolph the Red-Nosed Reindeer	Wii	2010.0	Action	0.15	0.0	0.0	0.01			E	0.16
8615	FlatOut 2	PS2	2006.0	Racing	0.08	0.06	0.0	0.02	73.0	7.5	T	0.16
8616	Naruto: Ultimate Ninja Heroes 2 - The Phantom Fortress	PSP	2006.0	Fighting	0.14	0.0	0.0	0.01	64.0	7.8	T	0.15000000000000002
8617	Despicable Me: The Game	PSP	2010.0	Platform	0.05	0.08	0.0	0.03			ND	0.16
8618	FIFA Soccer 96	PS	1995.0	Sports	0.09	0.06	0.0	0.01			ND	0.16
8619	NCAA Final Four 2001	PS	2000.0	Sports	0.09	0.06	0.0	0.01	55.0		E	0.16
8620	Heroes over Europe	PS3	2009.0	Simulation	0.12	0.02	0.0	0.02	62.0	7.0	T	0.15999999999999998
8621	J-League Jikkyou Winning Eleven 2000	PS	2000.0	Sports	0.0	0.0	0.15	0.01			ND	0.16
8622	Eve: The Lost One	SAT	1998.0	Adventure	0.0	0.0	0.16	0.0			ND	0.16
8623	TNA iMPACT!	Wii	2008.0	Fighting	0.14	0.01	0.0	0.01			ND	0.16000000000000003
8624	Konami Krazy Racers	GBA	2001.0	Racing	0.09	0.03	0.04	0.0	78.0		E	0.16
8625	BioShock The Collection	XOne	2016.0	Shooter	0.08	0.06	0.0	0.01	84.0	8.3	M	0.15000000000000002
8626	Watchmen: The End is Nigh - The Complete Experience	PS3	2009.0	Action	0.08	0.06	0.0	0.02			ND	0.16
8627	Solitaire Overload Plus	DS	2010.0	Misc	0.15	0.0	0.0	0.01			E	0.16
8628	Saturday Night Slam Masters	SNES	1994.0	Fighting	0.0	0.0	0.16	0.0			ND	0.16
8629	F-Zero: GP Legend	GBA	2003.0	Racing	0.11	0.04	0.0	0.0	77.0	8.5	E	0.15
8630	Racing Lagoon	PS	1999.0	Racing	0.0	0.0	0.15	0.01			ND	0.16
8631	Vegas Party	Wii		Misc	0.15	0.0	0.0	0.01	33.0		T	0.16
8632	Mr. Driller 2	GBA	2001.0	Puzzle	0.0	0.0	0.15	0.0	62.0		E	0.15
8633	Klonoa	Wii	2008.0	Platform	0.1	0.02	0.03	0.01	77.0	8.6	E10+	0.16000000000000003
8634	Bulletstorm	PC	2011.0	Shooter	0.07	0.07	0.0	0.02	82.0	7.7	M	0.16
8635	Putty Squad	PS4	2013.0	Platform	0.06	0.07	0.0	0.03	38.0	2.9	E10+	0.16
8636	J-League Pro Soccer Club o Tsukurou! 6: Pride of J	PSP	2009.0	Sports	0.0	0.0	0.16	0.0			ND	0.16
8637	Burger Island	DS	2008.0	Action	0.15	0.0	0.0	0.01			E	0.16
8638	The Walking Dead: Season One	XOne	2014.0	Adventure	0.08	0.06	0.0	0.01			ND	0.15000000000000002
8639	Field Commander	PSP	2006.0	Strategy	0.14	0.0	0.0	0.01	77.0	7.8	T	0.15000000000000002
8640	Left Brain Right Brain: Use Both Hands Train Both Sides	DS	2007.0	Misc	0.15	0.0	0.0	0.01			ND	0.16
8641	Around the World in 80 Days	DS	2010.0	Action	0.0	0.14	0.0	0.02			ND	0.16
8642	BCFX: The Black College Football Xperience, The Doug Williams Edition	X360	2009.0	Sports	0.15	0.0	0.0	0.01			ND	0.16
8643	Custom Robo Arena	DS	2006.0	Fighting	0.01	0.02	0.12	0.0	74.0	8.3	E10+	0.15
8644	Ar Nosurge: Ode to an Unborn Star	PS3	2014.0	Role-Playing	0.05	0.03	0.06	0.02	67.0	7.8	T	0.16
8645	Power Rangers Double Pack	GBA	2005.0	Action	0.11	0.04	0.0	0.0			ND	0.15
8646	Imagine: Ice Champions	DS	2007.0	Sports	0.15	0.0	0.0	0.01			E	0.16
8647	Pachi-Slot Kanzen Kouryaku 3: Universal Koushiki Gaido Volume 3	PS	1998.0	Misc	0.0	0.0	0.15	0.01			ND	0.16
8648	FIFA Soccer 97	PS	1996.0	Sports	0.09	0.06	0.0	0.01			ND	0.16
8649	Transformer: Rise of the Dark Spark	X360	2014.0	Action	0.09	0.06	0.0	0.01			ND	0.16
8650	Shaun White Skateboarding	X360	2010.0	Sports	0.1	0.05	0.0	0.01	61.0	5.3	T	0.16000000000000003
8651	Dragon Ball: Origins 2	DS	2010.0	Action	0.05	0.01	0.08	0.01	70.0		T	0.15000000000000002
8652	Psychic Force	PS	1996.0	Fighting	0.01	0.01	0.13	0.01			ND	0.16
8653	Trigger Man	PS2	2004.0	Shooter	0.08	0.06	0.0	0.02	32.0	4.8	T	0.16
8654	StarBlade α	PS	1995.0	Shooter	0.0	0.0	0.15	0.01			ND	0.16
8655	Kidou Senshi Gundam: Giren no Yabou - Axis no Kyoui	PSP	2008.0	Strategy	0.0	0.0	0.16	0.0			ND	0.16
8656	Wildstar	PC	2014.0	Role-Playing	0.08	0.07	0.0	0.01	82.0	7.4	T	0.16000000000000003
8657	Family Party: 30 Great Games Outdoor Fun	Wii	2009.0	Misc	0.14	0.01	0.0	0.01			E10+	0.16000000000000003
8658	Tiger Woods PGA Tour 2004	GC	2003.0	Sports	0.12	0.03	0.0	0.0	89.0	7.8	E	0.15
8659	Rudolph the Red-Nosed Reindeer	DS	2010.0	Action	0.15	0.0	0.0	0.01			E	0.16
8660	Spider-Man: Web of Shadows - Amazing Allies Edition	PSP	2008.0	Action	0.12	0.02	0.0	0.02			ND	0.15999999999999998
8661	Culdcept	3DS	2012.0	Misc	0.0	0.0	0.16	0.0			ND	0.16
8662	Amped 3	X360	2005.0	Sports	0.13	0.02	0.0	0.01	72.0	7.1	T	0.16
8663	MX 2002 Featuring Ricky Carmichael	GBA	2001.0	Racing	0.11	0.04	0.0	0.0			ND	0.15
8664	Innocent Life: A Futuristic Harvest Moon	PSP	2006.0	Simulation	0.08	0.03	0.03	0.02	67.0	7.8	E	0.16
8665	Halo Triple Pack	XB	2005.0	Shooter	0.12	0.03	0.0	0.01			ND	0.16
8666	Street Racer	PS	1996.0	Racing	0.09	0.06	0.0	0.01			ND	0.16
8667	Bomberman Land Touch! 2	DS	2007.0	Puzzle	0.13	0.0	0.01	0.01			ND	0.15000000000000002
8668	NBA 2K3	GC	2002.0	Sports	0.12	0.03	0.0	0.0	84.0		E	0.15
8669	Harvest Moon: The Lost Valley	3DS	2014.0	Simulation	0.13	0.01	0.0	0.02			ND	0.16
8670	NHL 2005	XB	2004.0	Sports	0.12	0.03	0.0	0.01	77.0	6.2	E	0.16
8671	Arcana Heart	PS2	2007.0	Fighting	0.06	0.05	0.04	0.02	77.0	8.1	T	0.16999999999999998
8672	World Soccer Winning Eleven 2010: Aoki Samurai no Chousen	PSP	2010.0	Sports	0.0	0.0	0.16	0.0			ND	0.16
8673	Battlestar Galactica	PS2	2003.0	Shooter	0.08	0.06	0.0	0.02	66.0	6.8	T	0.16
8674	Time Hollow	DS	2008.0	Adventure	0.03	0.01	0.11	0.0	64.0	7.8	T	0.15
8675	Medieval Games	Wii	2009.0	Action	0.14	0.01	0.0	0.01		5.9	E10+	0.16000000000000003
8676	Kingdom Hearts: Birth by Sleep - Final Mix	PSP	2011.0	Role-Playing	0.0	0.0	0.16	0.0			ND	0.16
8677	Tak and the Guardians of Gross	Wii	2008.0	Action	0.14	0.0	0.0	0.01	63.0	8.0	E10+	0.15000000000000002
8678	Yu-Gi-Oh! 5D's: Duel Transer	Wii	2010.0	Strategy	0.11	0.02	0.02	0.01			ND	0.16
8679	Jurassic Park: The Game	X360		Action	0.15	0.0	0.0	0.01	60.0	3.6	T	0.16
8680	Toriko: Gourmet Monsters!	3DS	2012.0	Role-Playing	0.0	0.0	0.16	0.0			ND	0.16
8681	Akiba's Trip: Undead & Undressed	PSV	2013.0	Action	0.04	0.02	0.08	0.01			ND	0.15000000000000002
8682	The Incredible Hulk: The Pantheon Saga	PS	1996.0	Action	0.09	0.06	0.0	0.01			ND	0.16
8683	The Idolm@ster 2	PS3	2011.0	Misc	0.0	0.0	0.16	0.0			ND	0.16
8684	Monster House	DS	2006.0	Adventure	0.14	0.0	0.0	0.01	62.0		E	0.15000000000000002
8685	Dynasty Warriors 8: Xtreme Legends	PS3	2013.0	Action	0.02	0.02	0.11	0.01	68.0	6.8	T	0.16
8686	Godzilla Unleashed	Wii	2007.0	Fighting	0.14	0.0	0.0	0.01	44.0	7.2	E10+	0.15000000000000002
8687	AC/DC LIVE: Rock Band Track Pack	PS2	2008.0	Misc	0.08	0.06	0.0	0.02			T	0.16
8688	Senran Kagura: Sh?jo-tachi no Shinei	3DS	2011.0	Action	0.0	0.0	0.16	0.0			ND	0.16
8689	Ener-G Horse Riders	DS	2008.0	Sports	0.14	0.01	0.0	0.01			E	0.16000000000000003
8690	He-Man: Power of Grayskull	GBA	2002.0	Action	0.11	0.04	0.0	0.0	50.0		E	0.15
8691	Sherlock Holmes vs. Jack the Ripper	X360	2009.0	Adventure	0.11	0.03	0.0	0.01	62.0	6.8	T	0.15000000000000002
8692	Sniper: Ghost Warrior	PC	2010.0	Shooter	0.0	0.13	0.0	0.03	55.0	5.5	M	0.16
8693	Rondo of Swords (US sales)	DS	2007.0	Role-Playing	0.16	0.0	0.0	0.0			ND	0.16
8694	Polaris SnoCross	PS	2000.0	Racing	0.09	0.06	0.0	0.01	57.0		E	0.16
8695	Wing Commander III: Heart of the Tiger	PS	1996.0	Action	0.09	0.06	0.0	0.01			ND	0.16
8696	Imagine: Music Fest	DS	2009.0	Simulation	0.14	0.0	0.0	0.01			E	0.15000000000000002
8697	Mat Hoffman's Pro BMX 2	GBA	2002.0	Sports	0.11	0.04	0.0	0.0	82.0		E	0.15
8698	Fist of the North Star: Ken's Rage	X360	2010.0	Action	0.07	0.02	0.06	0.01	59.0	7.3	M	0.16000000000000003
8699	Chaotic: Shadow Warriors	X360	2009.0	Action	0.14	0.0	0.0	0.01	60.0	5.0	E10+	0.15000000000000002
8700	Muppet RaceMania	PS	1999.0	Racing	0.09	0.06	0.0	0.01			ND	0.16
8701	Namco Museum Vol.5	PS	1996.0	Misc	0.02	0.01	0.12	0.01			ND	0.16
8702	Courier Crisis	PS	1997.0	Racing	0.09	0.06	0.0	0.01			ND	0.16
8703	Digimon Battle Spirit 2	GBA	2003.0	Fighting	0.11	0.04	0.0	0.0	63.0		E	0.15
8704	Winning Post 3	PS	1998.0	Racing	0.0	0.0	0.14	0.01			ND	0.15000000000000002
8705	Just Sing!	DS	2009.0	Misc	0.14	0.0	0.0	0.01			ND	0.15000000000000002
8706	Driven	PS2	2001.0	Racing	0.08	0.06	0.0	0.02	38.0	3.4	T	0.16
8707	James Noir's Hollywood Crimes	3DS	2011.0	Adventure	0.07	0.07	0.0	0.01	60.0	6.6	T	0.15000000000000002
8708	Warhammer 40,000: Fire Warrior	PS2	2003.0	Shooter	0.08	0.06	0.0	0.02	64.0	8.3	M	0.16
8709	All-Pro Football 2K8	PS3	2007.0	Sports	0.14	0.0	0.0	0.01	73.0	7.3	E10+	0.15000000000000002
8710	Lufia: Curse of the Sinistrals	DS	2010.0	Role-Playing	0.11	0.0	0.03	0.01	80.0	8.0	E10+	0.15000000000000002
8711	MTV Music Generator 2	PS2	2001.0	Misc	0.08	0.06	0.0	0.02	77.0	8.5	T	0.16
8712	Mugen Souls	PS3	2012.0	Role-Playing	0.04	0.02	0.08	0.01	55.0	7.3	T	0.15000000000000002
8713	Ultimate Spider-Man	DS	2005.0	Action	0.14	0.0	0.0	0.01	78.0	7.7	E10+	0.15000000000000002
8714	Major League Baseball 2K13	PS3	2013.0	Sports	0.14	0.0	0.0	0.02			ND	0.16
8715	Saw II: Flesh & Blood	X360	2010.0	Action	0.1	0.04	0.0	0.01			ND	0.15000000000000002
8716	Burnout 2: Point of Impact	GC	2003.0	Racing	0.12	0.03	0.0	0.0	89.0	8.5	E	0.15
8717	Paris-Dakar Rally	PS2	2001.0	Racing	0.08	0.06	0.0	0.02	36.0	3.9	E	0.16
